SEGMENTS_DATE,CUSTOMER_ID,CUSTOMER_DESCRIPTIVE_NAME,CAMPAIGN_ID,CAMPAIGN_NAME,LAST_EXTRACTED_AT,METRICS_COST_MICROS
2025-01-01,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,a4d6524cffa5bc4723e9be3c5b3791ec27533ccbbf2698266be9cdc076156c2b,fd436629ada82bf85c260f0ab3194d1364c9e8f5d226930c0181e09b896633bc,2025-01-03 02:00:00.000,4651019
2025-01-15,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,3a8471cac3192ac728bb2f38957d0461b20a568e8d4f51d7b45ee47c6e8485f4,ec8b8f0cfab5477fa1e53862d963e19b5741e08be4bfcb1e5065dd6ce81c8dac,2025-01-17 02:00:00.000,29438299
2025-01-12,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,ed79ff08ec7e144727ea40aa5427123d93363b03aafc506e0018c34adb8e1fab,91820827b5ff9014eea91cd9d04688db164f55eb5f38ca9922d085875e17503e,2025-01-14 02:00:00.000,14020698
2025-01-18,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8b897b5f1c753003f49125433283e40ff79cbd3235426fd0f3548037deb3dcf5,4d53a9c8d5ef7f495d326833af4cd3dc75d85842289ab4420f1b454ae0fa7443,2025-01-20 02:00:00.000,17355027
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,e2328f3b3e870e428b7b415d83bf584481c93a443b17c61a36ff36c394d46606,d095c4a9877dd85f8cdf0091e5b3462511c7d0ff53eec0a39072747aa6a30b0f,2025-01-05 02:00:00.000,274104
2025-01-11,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,2699ee291d49d6c5e1217a46d1686c910706741d8856019d494a28b3696f7c4b,6bf74b5e77c1eeeee63e4159a3b9b2dad62ea07ef094c08d9edcd6a2bf4895ae,2025-01-13 02:00:00.000,10637046
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,4f1aef2ee7302520761a761e3493a6e7c6e6fdb9ec3c617ccaaeb69d0369ef07,d7f2bf05cbb7c92c6dc6ab912da43a02562769a09ca3042abb837078691f1b1f,2025-01-06 02:00:00.000,10450312
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,4e1c79732c3a4a3391223be0f5783237616d67e5e3400337b708a73e3aa84e4c,f658bf678cb9de98e256331c94e31dbf627b2d71bccc3669e72872cdc6d637ca,2025-01-06 02:00:00.000,12360802
2025-01-22,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6454eb54c7a4be5693af3e7b4d15d82f1d20a25cb79d95293f051dd98a2aff9c,378949b9f26d43326022d7bcdce85f951889def90353dc50695b08255032687a,2025-01-24 02:00:00.000,118751422
2025-01-07,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,5625114693320210d16d53f237b325d26ce97bbc73e517d3a16582ab68650074,014012259cd3a233469e022f74254363195b87724e9a1ec7c981299d020054b6,2025-01-09 10:45:35.000,19727580
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1553bbbea8f8281d19ee762907c58b1ab01f1e434e88203592a8eb425260f5ba,686613b3a5ed56684f8b26d57f8d080946c21ecf016ab9f1801df62f70b404c7,2025-01-10 02:00:00.000,43398313
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,04d16608cdc27d578a7a95ec5cfc670dd3cbf7bdde0f1506fb91dfebd5a8313c,b835d76d1b6989caa2aa3be815a2297cd2152aa8019f32db898acf8ae65c51a0,2025-01-07 02:00:00.000,194207301
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,9659eaca5753b6bf1df312b207fbc7730744d3a19cb40af79f26c356a9eebb00,5dd1fe4e1cb0d42cf919b1dc4d995ee36d49e87589f5b04bd6b7f1c5a298a1e3,2025-01-03 02:00:00.000,37538146
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,ea853d9ae28c3cf8dc46a8bb142a7501786702932b60172dbbd08649c9850c13,feb0145c85c3e50d03a106c349234be9585d6031a060e73bdf587d04fde96ed8,2025-01-03 02:00:00.000,7629513
2025-01-21,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,56055e802fb6ba6417027f0f86b5f48af42d72d91211e5737ed8fa9ab7aaf208,1ef3dad2510db77b5ed3e8ca195961b1a1afa84257006fda4020337bffb2880f,2025-01-23 02:00:00.000,309411237
2025-01-08,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,65139d56f22b739c458e5dade175ff339cce16c681945a818e3f8c543c68a976,1cdf5c62a55535bf15479ad2824fabd1878b591cd1ff0c147296c5d20a50374b,2025-01-10 02:00:00.000,122499510
2025-01-30,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f25e347af84773a70f3d86ef0e17dc5681c5e8c081c4cebef1026c006be3b379,b17bf0f88ac814040fa85d0524093aa8feed2c63887a1f878588e7bab83cd996,2025-02-01 02:00:00.000,156190533
2025-01-15,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,588ed2a885295e20884ee51329e66dfe5faf65bb8277b85966430ce75fb59b81,33307bbdd88008016680823d4a3cafbaa87e97c8281a5d86cc500e0f7d193d00,2025-01-17 02:00:00.000,18765574
2025-01-02,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,844e8adf15d67a9e569d6e0030044e9fb66ec3fd8a0035d76a730af531ecd762,f76fa8564c9eac256d7ddcf198c9fa1a56934bca6bcde750149831e4edf6f680,2025-01-04 02:00:00.000,2177787
2025-01-16,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,7240d97ecc73699075df65f42ffd2b4ad17b31fdbbe7ce4a0cedd201a0630866,11c99683cb6715610c3d6f7bb33c6583a2250c48880b5927bc23c6590a768294,2025-01-18 02:00:00.000,36987548
2025-01-29,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1c1c68b9bbfe3d9aa8282256db3ebcaa6f7a39678dd190b530241232e35785fc,dd9c256e493a08bced89a4a3bd4e58de1fabc25a62985191000e2fb644589350,2025-01-31 02:00:00.000,27444616
2025-01-27,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,b62a282638740f81c2679b842ba4b8a8e6f75de0b437a55730bb25601932f2dd,28aa7da1841d10e18950def15855437afb9dc4e1342580b2e95d090571ce2b09,2025-01-29 02:00:00.000,95754816
2025-01-27,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1c1c68b9bbfe3d9aa8282256db3ebcaa6f7a39678dd190b530241232e35785fc,dd9c256e493a08bced89a4a3bd4e58de1fabc25a62985191000e2fb644589350,2025-01-29 02:00:00.000,17394274
2025-01-03,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,f7a460de5a4761d2ceddb29f76d4b4a75a0ce1c162c3a2f3adabfea353083bfe,a19cc0248cc049172f16eb0de49222d6051d66a0af1349ab243fc11a8c6dfb82,2025-01-05 02:00:00.000,9295340
2025-01-19,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f25e347af84773a70f3d86ef0e17dc5681c5e8c081c4cebef1026c006be3b379,b17bf0f88ac814040fa85d0524093aa8feed2c63887a1f878588e7bab83cd996,2025-01-21 02:00:00.000,230929782
2025-01-06,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8fc58fb09ac603d9fdb9fd0c72d0754f6bff536325230be392720e1d3c99068b,48560fc52ed45285460b09dcdd6ae80e5ebcc865fdc5624736318a0fc2f83f59,2025-01-09 10:45:35.000,60914799
2025-01-12,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,a943e8fc2babf75f05e08a54d2adc36fbf84c72ef8ef38b0a38eca55943eaa7d,18bad88710e95ceff2cf6af972c8d669b01c776f457c909ef7898ba7c269b7f9,2025-01-14 02:00:00.000,96334525
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,da4cabb4892004f94b7f247374f6ef217f1cba2351bdf889537543aacfea1981,ee5ea28f20b56b6163d1e335398a965ac9fbe4b0926c7b41cc6f40632bd06651,2025-01-07 02:00:00.000,12828665
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,eba37ef9dd59987e6fe106b64638a97160e528922a46de439ba1c28036cfb929,1aaebf8fbd254930262b82d4dabf03b4e7b6f495135a8ea0517fb6a3f81fe9a9,2025-01-07 02:00:00.000,189152665
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6b384f742e2b878ced61c7a821e2e8d7a9d2c918c0295f0a26f37163ce40a157,8702579444766b26470ef472ce4871f98179f0640dda1a3abc3cdbb4e49c8f1b,2025-01-03 02:00:00.000,8068048
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,e3f471d76ca5a88260e845da0eb0fa14afbfc4904d8e58bd631944cda8509586,7649fda096764b99f5dc64214c5d3d8c7770651f591321e57d29e62232aa4794,2025-01-03 02:00:00.000,86127498
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,d6efbc86b3faf34309186eb84d47d0c328d85d9effebafb3f365067b0f6985fb,487f1672cf49655c043504a2feb2e4066ea44909ef9b1dfb2ecfa63d1350c623,2025-01-05 02:00:00.000,18167068
2025-01-14,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,c5d436339376b9bb327f07179044e881ea633896a001ebcfe67b20a1c534dffa,bc269e347077c52d2169eb32829611900a5cfc20df8fb4605937850508b0a3df,2025-01-16 02:00:00.000,2267270660
2025-01-12,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,7bb32b88ae59ebd5d516bd0848b8950f59fe8c482f3f2f9f6ad62121572a018f,293afe31929ade352ba97cf7d8482e0dc0a9d35d73344b0f55548e857549ccbb,2025-01-14 02:00:00.000,273422810
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8b897b5f1c753003f49125433283e40ff79cbd3235426fd0f3548037deb3dcf5,4d53a9c8d5ef7f495d326833af4cd3dc75d85842289ab4420f1b454ae0fa7443,2025-01-10 02:00:00.000,7882717
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2e5b5988283b2e21273b769cff2231cee7cdaf68836b7a9de03542b8c531d50c,a93e4f8fdbce1f164168222195b8d364f4c476faeb3845ca10fc474fb52b3805,2025-01-10 02:00:00.000,215593890
2025-01-15,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,ad9576cf783165e91d2782a22eddd3afb0e43022f94b585052241d1114f8e551,b21cb9073a097ae73375d2a044cd3002b7b16b9982ef694efb989d577d51c74b,2025-01-17 02:00:00.000,11163473
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,c306bf8dae56183448b211af5ba6c031fe46e834924202c730c6d720dba6ceb2,93b1dc94ccd9b8d27385c70454ce5c6dfb34ad4a6aeb403b84f12be637c3e11c,2025-01-03 02:00:00.000,57842359
2025-01-14,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2e5b5988283b2e21273b769cff2231cee7cdaf68836b7a9de03542b8c531d50c,a93e4f8fdbce1f164168222195b8d364f4c476faeb3845ca10fc474fb52b3805,2025-01-16 02:00:00.000,273641673
2025-01-29,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,588ed2a885295e20884ee51329e66dfe5faf65bb8277b85966430ce75fb59b81,33307bbdd88008016680823d4a3cafbaa87e97c8281a5d86cc500e0f7d193d00,2025-01-31 02:00:00.000,32765673
2025-01-20,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1c1c68b9bbfe3d9aa8282256db3ebcaa6f7a39678dd190b530241232e35785fc,dd9c256e493a08bced89a4a3bd4e58de1fabc25a62985191000e2fb644589350,2025-01-22 02:00:00.000,30888746
2025-01-17,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,87e6de84decc0f8b52046ab0ae097366274be1e4676dcb976bfc1bc6f4601bd9,2d62478ec1a722e604a038b0b074f88c6c2000ad6f51c6fd654fef4593edbf4c,2025-01-19 02:00:00.000,33191780
2025-01-30,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,d76e6afea9e6cc75cf4457b9d55c40e13a0ea6d5809286ccda47b55b10b11188,88b64532ce812c654d958bf41881fb954acfd50f17f7329e6efe79dc83e192d3,2025-02-01 02:00:00.000,27933150
2025-01-10,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,760281a2a7889bdacab987ca771299af7aa094a1c312d47c7fa59e4542d097dd,01e9ff79016fd1d03ab5233dac226ae1dcbd6d3ab105ce001d58964892d531b5,2025-01-12 02:00:00.000,194582026
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,173a9df5247ca468fd81201d63da2595e9d1b8e2bd1c6841d1947cf913f004d7,93a61eee879b510fa3d2a6f626be10e503bcbd96b1538f6fa0a8375d41b8dfa6,2025-01-04 02:00:00.000,11924277
2025-01-26,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,8efb303079ccd2c9888ccdd3b716278f39ca37c5b5e93ae8e1eaeaeb6c8ae53f,bb23d4806541103a713ac390ca192cc4f78bcf92a4e5527f5697d96df1a25bac,2025-01-28 02:00:00.000,20055050
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,510d73d4d60237193bca2e937dc3c57f5cb470b0b9fbc66f0f4b1df8dc3766a0,65d822d646956c5341749caede2d3344e4c2845d5784ed4c8750f11af40a100a,2025-01-05 02:00:00.000,5679125
2025-01-21,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,eca19bdf29ae81840e898450ba500974c5c346d04dec1e83075cad300357e53f,bb93e3d25e6cc0d42a26fa2f07ad84b5f74ad0eebfdb0eb90dfa2dc16ce405b3,2025-01-23 02:00:00.000,203268679
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,cb20fa931ec3cf9783f50cccc2d5753e6482433ce9cd31a7cfd865a6b983fa14,531f662170ada2a35087ef98635b20018b9bba8a302b639302f5ed54f3e5ccb2,2025-01-06 02:00:00.000,27180319
2025-01-25,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,4661f5a78ae0ce29c084d1ec8db343350f3ce04d98ec02d5a8ebe0e65b691734,fdc9b8214ae4d7190afd05d721cea10160a3e58c48eba2116546d6ba421fd5a6,2025-01-27 02:00:00.000,12137332215
2025-01-14,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,03e4acffea7104958ecd7d205173c5f5f014473531e49d72174b8e0500b1779c,5b3d0e6aeb7f60de4e5f1ae2f3c643bc4d4635059d8c2da908be4fbf8fa60662,2025-01-16 02:00:00.000,24216175
2025-01-17,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,0aa3a843cfeae0ab71db2a0c48b4a6925e048b426cf8a386f28cccae118d682b,29f0cbe4d27718b57d7d241c0a4aef377b2a28d92d59143c5271539a698e45e1,2025-01-19 02:00:00.000,4378142
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1c86b129e3e076be759d7a42b6c22773bd818700536f345010a119e9467a9471,b4043c1c13b64a6d503d054468a3ba4d64312a9201c15d4eb820518005d4eb3f,2025-01-09 10:45:35.000,306574319
2025-01-06,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,49dbd58edb9550011b95d7de11d16aafb22f86b7e8a6dbc1274cdb08c32ae8ed,c6039fc58c607de1c9a65cffd59c597d9f5eae7125cf9a674d2fc415a27cc6dc,2025-01-09 10:45:35.000,12623399
2025-01-16,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8acdf086757c21e15b9108b666cabd38a29d1f5c41a2711ced04e17e2692162d,b4c54526c7a4ab85e46da56c60de4e9276a4c26b805eca1b28e35a1fe7d2f44b,2025-01-18 02:00:00.000,27703307
2025-01-08,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,844e8adf15d67a9e569d6e0030044e9fb66ec3fd8a0035d76a730af531ecd762,f76fa8564c9eac256d7ddcf198c9fa1a56934bca6bcde750149831e4edf6f680,2025-01-10 02:00:00.000,13443513
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8ab4db114bc6036a39f21741e7ea64e94352f2dbd6617cf5f235500e5e15d3b6,f98f1acd2b1975b8907725c6e5889a3a9b80cbe28306d5a7c92e6ef49c73998a,2025-01-04 02:00:00.000,20714343
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,ed6c823ea4e8f452b4fd0fbdf3852db7e9cfa23f47d9a30d5d3e932a731d8047,5802ae1e77252be36bdeed8b92f2b82faec3099ef18d18dc0fca8699657b6cfc,2025-01-04 02:00:00.000,7899478
2025-01-16,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,4291c6fd186dd3d483249753b3d1c624ec6bcaa627bf596522fe826b31210cbb,1257c1ddc2a70698c5267cb2234384bb2024380593a69df1dcf4bbffdb9ad192,2025-01-18 02:00:00.000,11163739
2025-01-31,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f25e347af84773a70f3d86ef0e17dc5681c5e8c081c4cebef1026c006be3b379,b17bf0f88ac814040fa85d0524093aa8feed2c63887a1f878588e7bab83cd996,2025-02-02 02:00:00.000,196167604
2025-01-31,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6028816c2e239851467c51f65edb86c4c410e138601463c6147ed82509316a34,c386e3f561d2caccc4c9b51eeff765d19243c7f79848825b7a0b337918ba3931,2025-02-02 02:00:00.000,431796940
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,9e6f4d0c0c76b87ef7004366a92b9c3ac805efcb11b34ee5ba01d6052a6d066d,5aa309263ea097d11768fe6c13b931518b222220d880c314bccb23e767d27797,2025-01-05 02:00:00.000,6973502
2025-01-11,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6454eb54c7a4be5693af3e7b4d15d82f1d20a25cb79d95293f051dd98a2aff9c,378949b9f26d43326022d7bcdce85f951889def90353dc50695b08255032687a,2025-01-13 02:00:00.000,236759449
2025-01-24,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,56055e802fb6ba6417027f0f86b5f48af42d72d91211e5737ed8fa9ab7aaf208,1ef3dad2510db77b5ed3e8ca195961b1a1afa84257006fda4020337bffb2880f,2025-01-26 02:00:00.000,230706646
2025-01-15,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f0717f502cddef676faf6a40c9df77d46f6a653a185cfb8215b56ba6ec05f97e,bdb042df4bf3ee6448f876771a26e1a6bcb434737127e279e8cc12d7da8136fd,2025-01-17 02:00:00.000,1270498912
2025-01-27,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,d5081d73001d151d9078d972f12a49b4446ca1af3e40c190c2c44a055e6d9126,8a60b592efffdb9c97c2eae033ea00429cdad08041f98b20e0701ed98f6e013e,2025-01-29 02:00:00.000,5412326
2025-01-23,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2e5b5988283b2e21273b769cff2231cee7cdaf68836b7a9de03542b8c531d50c,a93e4f8fdbce1f164168222195b8d364f4c476faeb3845ca10fc474fb52b3805,2025-01-25 02:00:00.000,239070663
2025-01-20,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,87e6de84decc0f8b52046ab0ae097366274be1e4676dcb976bfc1bc6f4601bd9,2d62478ec1a722e604a038b0b074f88c6c2000ad6f51c6fd654fef4593edbf4c,2025-01-22 02:00:00.000,26289248
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,42c75c681464bd710e2531dc6cfbe0939a1bf69d7664be0a5e0523fc22ec202f,8ca6ea8199f8e9e3b7ba57c4c3c1c5de328de714ffd0f62216fd12c31a90189c,2025-01-03 02:00:00.000,7405585
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,b5b7aa0724f4f5861a2388a5caed0c45a355a1252d0cc376d1c8f14a3bac8609,d8b8f957b1c173d30b9f375287762c9428018e5a0c57e3ccc4a2052ee63d2ce9,2025-01-04 02:00:00.000,6151663
